locale,text_key,text_value,context,status,enabled
ko-KR,TXT_MAT_BOSS_DRAGON_SCALE_NAME,잿빛 용비늘,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_BOSS_HYDRA_FANG_NAME,히드라 송곳니,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_BOSS_HYDRA_HEART_NAME,히드라 심장,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_BOSS_HYDRA_SCALE_NAME,히드라 비늘,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_BOSS_HYDRA_VENOM_NAME,원초 독액,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_ENHANCE_1_NAME,하급 강화석,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_ENHANCE_2_NAME,중급 강화석,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_ENHANCE_3_NAME,상급 강화석,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_ENHANCE_4_NAME,최상급 강화석,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_PROMO_ANCIENT_AWAKENING_NAME,고대 각성석,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_PROMO_AWAKENING_STONE_NAME,각성석,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_PROMO_BRONZE_EMBLEM_NAME,청동 승급 문장,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_PROMO_ELITE_SIGIL_NAME,정예의 인장,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_PROMO_FATE_CHALICE_NAME,운명의 성배,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_PROMO_HERO_CREST_NAME,영웅의 증표,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_PROMO_LEGEND_CREST_NAME,전설의 증표,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_PROMO_RARE_CORE_NAME,희귀 핵,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_PROMO_SILVER_BADGE_NAME,은빛 승급패,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_PROMO_STAR_SIGIL_NAME,별의 인장,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R01_BOAR_HIDE_NAME,멧돼지 가죽,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R01_MEADOW_CRYSTAL_NAME,초원 결정,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R01_SLIME_GEL_NAME,슬라임 젤,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R01_SOFTWOOD_NAME,부드러운 목재,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R01_WILD_HERB_NAME,들풀 약초,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R01_WOLF_FANG_NAME,늑대 송곳니,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R02_DARKWOOD_NAME,어둠목,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R02_FOREST_CORE_NAME,숲의 핵,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R02_MOONLEAF_NAME,달빛잎,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R02_OGRE_BONE_NAME,오우거 뼈,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R02_SPIDER_SILK_NAME,거미 비단,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R02_VENOM_SAC_NAME,독주머니,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R03_ANCIENT_GEAR_NAME,고대 톱니,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R03_BAT_WING_NAME,동굴 박쥐 날개,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R03_COAL_NAME,고열 석탄,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R03_GOLEM_FRAGMENT_NAME,골렘 파편,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R03_IRON_ORE_NAME,철광석,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R03_SILVER_ORE_NAME,은광석,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R04_BOG_CRYSTAL_NAME,늪 결정,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R04_MIASMA_MOSS_NAME,독안개 이끼,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R04_SWAMP_REED_NAME,늪지 갈대,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R04_TOXIC_GLAND_NAME,맹독선,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R04_TROLL_HIDE_NAME,늪 트롤 가죽,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R04_WITCHWATER_NAME,마녀수,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R05_ANCIENT_RUNE_NAME,고대 룬,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R05_FROST_ORE_NAME,서리 광석,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R05_FROZEN_CORE_NAME,빙결 핵,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R05_ICE_BLOOM_NAME,얼음꽃,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R05_WRAITH_DUST_NAME,망령 가루,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_R05_YETI_FUR_NAME,설인 모피,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MAT_REFINE_STABILIZER_NAME,제련 안정제,ITEM_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R01_BOAR_NAME,들멧돼지,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R01_ELITE_DIRE_WOLF_NAME,광포한 늑대,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R01_GOBLIN_NAME,떠돌이 고블린,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R01_SLIME_NAME,초원 슬라임,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R01_WOLF_NAME,회색 늑대,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R02_ELITE_OGRE_NAME,숲 오우거 족장,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R02_LIZARD_NAME,숲도마뱀,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R02_SHAMAN_NAME,고블린 주술사,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R02_SPIDER_NAME,그늘 거미,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R02_TREANT_NAME,어린 트렌트,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R03_BAT_NAME,철광 박쥐,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R03_CRAWLER_NAME,동굴 포식자,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R03_ELITE_GUARDIAN_NAME,광산 수호자,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R03_GOLEM_NAME,철 골렘,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R03_MINER_NAME,망령 광부,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R04_ELITE_HYDRA_SPAWN_NAME,히드라 유생,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R04_FROG_NAME,맹독 개구리,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R04_PLAGUE_BEAST_NAME,역병 마수,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R04_TROLL_NAME,늪 트롤,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R04_WITCH_NAME,늪지 마녀,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R05_ELITE_FROST_GIANT_NAME,서리 거인,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R05_ICE_WOLF_NAME,빙설 늑대,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R05_RUNE_SENTINEL_NAME,룬 파수병,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R05_WRAITH_NAME,서리 망령,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_MON_R05_YETI_NAME,설인,MONSTER_NAME,TUNABLE,TRUE
ko-KR,TXT_NPC_ALCHEMIST_NAME,연금술사,NPC_PROFESSION_NAME,CONFIRMED,TRUE
ko-KR,TXT_NPC_APPRENTICE_NAME,견습,NPC_PROFICIENCY_NAME,CONFIRMED,TRUE
ko-KR,TXT_NPC_ARTISAN_NAME,장인,NPC_PROFICIENCY_NAME,TUNABLE,TRUE
ko-KR,TXT_NPC_BLACKSMITH_NAME,대장장이,NPC_PROFESSION_NAME,CONFIRMED,TRUE
ko-KR,TXT_NPC_HEALER_NAME,치료사,NPC_PROFESSION_NAME,CONFIRMED,TRUE
ko-KR,TXT_NPC_MASTER_NAME,명장,NPC_PROFICIENCY_NAME,TUNABLE,TRUE
ko-KR,TXT_NPC_MERCHANT_NAME,상점 주인,NPC_PROFESSION_NAME,CONFIRMED,TRUE
ko-KR,TXT_NPC_SKILLED_NAME,숙련,NPC_PROFICIENCY_NAME,TUNABLE,TRUE
ko-KR,TXT_OFFLINE_HUNT_EFFICIENCY_DESCRIPTION,온라인 대비 기본 효율,RUNTIME_CONFIG_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_OFFLINE_MAX_HOURS_DESCRIPTION,오프라인 정산 상한,RUNTIME_CONFIG_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_P04_ACTION_ASSIGN,NPC 배치,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_BACK,뒤로,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_BUILD,건설,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_CANCEL,취소,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_CLAIM,완료,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_CLOSE,닫기,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_CONFIRM,확인,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_RETRY,다시 시도,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_UNASSIGN,배치 해제,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ACTION_UPGRADE,업그레이드,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_AUTOSAVE_DEBOUNCE_DESC,P04 자동 저장 debounce,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_COST_GOLD,왕국 골드 {amount},P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_COST_MATERIAL,{item} × {amount},P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_DEV_CLOCK_DESC,P04 테스트 시계 모드,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_DRAWER_DURATION_DESC,시설 Drawer 애니메이션 시간,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_GOLD,왕국 골드가 부족합니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_JOB_NOT_READY,아직 완료되지 않았습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_JOB_RUNNING,이미 진행 중인 작업이 있습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_MATERIAL,건설 재료가 부족합니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_MAX_LEVEL,최대 레벨입니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_NPC_ASSIGNED,이미 다른 시설에 배치된 NPC입니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_NPC_NONE,배치할 관리 NPC가 없습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_NPC_PROFESSION,이 시설에 맞는 직종이 아닙니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_PROFILE_AMBIGUOUS,여러 로컬 왕국이 발견되어 자동으로 선택할 수 없습니다.,P04_PROFILE,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_PROFILE_DISCOVERY,로컬 왕국 저장소를 확인하지 못했습니다.,P04_PROFILE,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_REVISION,다른 변경이 먼저 저장되었습니다. 다시 불러옵니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_SAVE_CREATE,새 왕국을 저장하지 못했습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_SAVE_LOAD,저장 데이터를 불러오지 못했습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_SAVE_WRITE,변경 사항을 저장하지 못했습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_ERROR_STAGE,왕국 단계가 부족합니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_HUD_GOLD,골드 {amount},P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_HUD_PREMIUM,프리미엄 {amount},P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_HUD_RECOVERED,백업 저장을 복구했습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_HUD_STAGE,왕국 단계 {stage},P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_LOCKED_PHASE_ALCHEMY,연금술 기능은 P10에서 개방됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_LOCKED_PHASE_BLACKSMITH,제작 기능은 P10에서 개방됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_LOCKED_PHASE_GUILD,의뢰 기능은 P11에서 개방됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_LOCKED_PHASE_INFIRMARY,치료 기능은 P09에서 개방됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_LOCKED_PHASE_STORE,거래 기능은 P08에서 개방됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_LOCKED_PHASE_TAVERN,모집 기능은 P13에서 개방됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_LOCKED_PHASE_WAREHOUSE,창고 기능은 P07에서 개방됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_LOCKED_STAGE,왕국 단계 {stage}에서 개방됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_MODAL_ASSIGN_TITLE,관리 NPC 배치,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_MODAL_BUILD_TITLE,시설 건설,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_MODAL_UPGRADE_TITLE,시설 업그레이드,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_NAV_CRAFT,제작,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_NAV_KINGDOM,왕국,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_NAV_MENU,메뉴,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_NAV_MERCENARIES,용병,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_NAV_RECRUIT,모집,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_NAV_REGION,지역,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_STATE_ACTIVE,가동 중,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_STATE_BUILDABLE,건설 가능,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_STATE_BUILDING,건설 중,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_STATE_LOCKED,잠김,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_STATE_STOPPED,가동 정지,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_STATE_UPGRADING,업그레이드 중,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_STOP_NPC_REQUIRED,올바른 관리 NPC를 배치하면 가동됩니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_TAB_OPERATIONS,운영,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_TAB_OVERVIEW,개요,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_TAB_STAFF,직원,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_TAB_UPGRADE,업그레이드,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_TIMER_TICK_DESC,시설 남은 시간 표시 주기,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_TIME_FINISHES,완료 예정 {time},P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_TIME_REMAINING,남은 시간 {time},P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_UI_CONTENT,왕국,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_UI_EMPTY,시설 정보를 찾을 수 없습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_UI_ERROR,왕국을 표시할 수 없습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_UI_LOADING,왕국을 불러오는 중…,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_UI_LOCKED,아직 잠긴 시설입니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_P04_UI_OFFLINE,오프라인: 로컬 시설 관리는 사용할 수 있습니다.,P04_UI,CONFIRMED,TRUE
ko-KR,TXT_PERSONALITY_BRAVE_DESCRIPTION,위험한 지역과 강한 적을 선호한다.,PERSONALITY_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_BRAVE_NAME,용감함,PERSONALITY_NAME,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_CAUTIOUS_DESCRIPTION,생존 가능성이 높은 지역과 이른 귀환을 선호한다.,PERSONALITY_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_CAUTIOUS_NAME,신중함,PERSONALITY_NAME,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_COLLECTOR_DESCRIPTION,희귀 재료가 있는 지역을 선호한다.,PERSONALITY_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_COLLECTOR_NAME,수집벽,PERSONALITY_NAME,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_FRUGAL_DESCRIPTION,큰 개선이 있을 때만 장비를 구매한다.,PERSONALITY_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_FRUGAL_NAME,절약가,PERSONALITY_NAME,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_GEARHEAD_DESCRIPTION,작은 개선에도 장비 구매를 선호한다.,PERSONALITY_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_GEARHEAD_NAME,장비광,PERSONALITY_NAME,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_PRACTICAL_DESCRIPTION,가격과 성능을 균형 있게 판단한다.,PERSONALITY_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_PERSONALITY_PRACTICAL_NAME,실용주의,PERSONALITY_NAME,TUNABLE,TRUE
ko-KR,TXT_POT_ANTIDOTE_NAME,해독제,POTION_NAME,TUNABLE,TRUE
ko-KR,TXT_POT_FROST_RESIST_NAME,빙결 저항약,POTION_NAME,TUNABLE,TRUE
ko-KR,TXT_POT_HEAL_LARGE_NAME,상급 회복 포션,POTION_NAME,TUNABLE,TRUE
ko-KR,TXT_POT_HEAL_MEDIUM_NAME,중급 회복 포션,POTION_NAME,TUNABLE,TRUE
ko-KR,TXT_POT_HEAL_SMALL_NAME,하급 회복 포션,POTION_NAME,TUNABLE,TRUE
ko-KR,TXT_POT_POISON_RESIST_NAME,독 저항약,POTION_NAME,TUNABLE,TRUE
ko-KR,TXT_POT_RAID_POWER_NAME,레이드 전투약,POTION_NAME,TUNABLE,TRUE
ko-KR,TXT_QUALITY_COMMON_NAME,일반,EQUIPMENT_QUALITY_NAME,CONFIRMED,TRUE
ko-KR,TXT_QUALITY_FINE_NAME,정교,EQUIPMENT_QUALITY_NAME,CONFIRMED,TRUE
ko-KR,TXT_QUALITY_LEGACY_NAME,유산,EQUIPMENT_QUALITY_NAME,CONFIRMED,TRUE
ko-KR,TXT_QUALITY_RARE_NAME,희귀,EQUIPMENT_QUALITY_NAME,CONFIRMED,TRUE
ko-KR,TXT_QUALITY_RELIC_NAME,유물,EQUIPMENT_QUALITY_NAME,CONFIRMED,TRUE
ko-KR,TXT_RAID_DRAGON_DRAGON_BODY_NAME,몸통,RAID_PART_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_DRAGON_DRAGON_BODY_PRIORITY,방어구 재료,RAID_PART_PRIORITY,TUNABLE,TRUE
ko-KR,TXT_RAID_DRAGON_DRAGON_HEART_NAME,심장,RAID_PART_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_DRAGON_DRAGON_HEART_PRIORITY,최상위 재료,RAID_PART_PRIORITY,TUNABLE,TRUE
ko-KR,TXT_RAID_DRAGON_DRAGON_HORN_NAME,뿔,RAID_PART_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_DRAGON_DRAGON_HORN_PRIORITY,무기 재료,RAID_PART_PRIORITY,TUNABLE,TRUE
ko-KR,TXT_RAID_DRAGON_DRAGON_WING_NAME,날개,RAID_PART_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_DRAGON_DRAGON_WING_PRIORITY,공중 패턴 차단,RAID_PART_PRIORITY,TUNABLE,TRUE
ko-KR,TXT_RAID_DRAGON_NAME,잿빛 고룡,RAID_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_HYDRA_HYDRA_BODY_NAME,몸통,RAID_PART_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_HYDRA_HYDRA_BODY_PRIORITY,비늘 재료,RAID_PART_PRIORITY,TUNABLE,TRUE
ko-KR,TXT_RAID_HYDRA_HYDRA_HEAD_NAME,머리,RAID_PART_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_HYDRA_HYDRA_HEAD_PRIORITY,독 공격 약화,RAID_PART_PRIORITY,TUNABLE,TRUE
ko-KR,TXT_RAID_HYDRA_HYDRA_HEART_NAME,심장,RAID_PART_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_HYDRA_HYDRA_HEART_PRIORITY,희귀 핵심 재료,RAID_PART_PRIORITY,TUNABLE,TRUE
ko-KR,TXT_RAID_HYDRA_NAME,역병 히드라,RAID_NAME,TUNABLE,TRUE
ko-KR,TXT_RAID_PARTY_MAX_DESCRIPTION,레이드 최대,RUNTIME_CONFIG_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_RAID_PARTY_MIN_DESCRIPTION,레이드 최소,RUNTIME_CONFIG_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_RANK_APPRENTICE_NAME,수습 용병,MERCENARY_RANK_NAME,CONFIRMED,TRUE
ko-KR,TXT_RANK_ELITE_NAME,정예 용병,MERCENARY_RANK_NAME,CONFIRMED,TRUE
ko-KR,TXT_RANK_HERO_NAME,영웅,MERCENARY_RANK_NAME,CONFIRMED,TRUE
ko-KR,TXT_RANK_LEGEND_NAME,전설,MERCENARY_RANK_NAME,CONFIRMED,TRUE
ko-KR,TXT_RANK_REGULAR_NAME,정식 용병,MERCENARY_RANK_NAME,CONFIRMED,TRUE
ko-KR,TXT_RANK_SKILLED_NAME,숙련 용병,MERCENARY_RANK_NAME,CONFIRMED,TRUE
ko-KR,TXT_RARE_EQUIPMENT_AUTO_PROTECT_DESCRIPTION,희귀 이상 자동 보호,RUNTIME_CONFIG_DESCRIPTION,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_DRAGON_ARCHER_NAME,고룡 날개활,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_DRAGON_CLERIC_NAME,재의 성휘,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_DRAGON_GUARDIAN_NAME,잿빛 용린갑,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_DRAGON_MAGE_NAME,고룡심장 지팡이,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_DRAGON_WARRIOR_NAME,잿빛 고룡검,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_HYDRA_ARCHER_NAME,독사의 눈 활,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_HYDRA_CLERIC_NAME,정화의 성배,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_HYDRA_GUARDIAN_NAME,히드라 비늘 수호갑,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_HYDRA_MAGE_NAME,역병 가지 지팡이,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_BOSS_HYDRA_WARRIOR_NAME,히드라 송곳니 대검,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_ARCHER_WEAPON_NAME,개척자의 활,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_CLERIC_WEAPON_NAME,개척자의 성직 철퇴,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_CLOTH_ARMOR_NAME,개척자의 로브,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_CLOTH_HELMET_NAME,개척자의 로브 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_GUARDIAN_WEAPON_NAME,개척자의 수호 철퇴,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_GUARD_ACCESSORY_NAME,개척자의 수호 부적,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_HEAVY_ARMOR_NAME,개척자의 중갑,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_HEAVY_HELMET_NAME,개척자의 중갑 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_LIGHT_ARMOR_NAME,개척자의 경갑,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_LIGHT_HELMET_NAME,개척자의 경갑 투구,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_MAGE_WEAPON_NAME,개척자의 지팡이,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_POWER_ACCESSORY_NAME,개척자의 힘의 부적,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_WARRIOR_WEAPON_NAME,개척자의 검,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T1_WISDOM_ACCESSORY_NAME,개척자의 지혜의 펜던트,RECIPE_NAME,TUNABLE,TRUE
ko-KR,TXT_REC_EQ_T2_ARCHER_WEAPON_NAME,어둠숲 활,RECIPE_NAME,TUNABLE,TRUE
